ligand_canonical_id,canonical_smiles,e3_uniprot,neo_uniprot,neo_gene_symbol,moa_type,endpoint_tier,endpoint_category,source_dataset,has_pdb_structure,mutation,is_family_level,label_positive,regime
ZLXOIJYXXVXGDA-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCC4CC(n5cc(-c6cnc7ccc(N8CC9CCC(C8)O9)cc7n6)cn5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
RYVOGGOHIRAKRU-WXSMQKHRSA-N,O=C1CCC(N2C(=O)c3ccc(NCCC[C@H]4C[C@H](n5cc(-c6cnc7c(N8CCNCC8)cccc7n6)cn5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
HQURFLOSJGTCRZ-UHFFFAOYSA-N,CN1CCN(c2cccc3nc(-c4cnn(C5CC(CCCNc6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)C5)c4)cnc23)CC1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
FFSZNMKBVCIVCY-WXSMQKHRSA-N,O=C1CCC(N2C(=O)c3ccc(NCCC[C@H]4C[C@H](n5cc(-c6cnc7c(N8CCOCC8)cccc7n6)cn5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
UWBYXODLFGMQRQ-YDDVGFCVSA-N,O=C1CCC(N2C(=O)c3ccc(NCCC[C@H]4C[C@H](n5cc(-c6cnc7cc(N8CCNCC8)ccc7n6)cn5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
BKQOFENJYPGPTM-UHFFFAOYSA-N,CN1CCC(c2ccc3nc(-c4cnn(C5CC(CCCNc6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)C5)c4)cnc3c2)CC1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
TVYOSCBTXPQILH-YDDVGFCVSA-N,O=C1CCC(N2C(=O)c3ccc(NCCC[C@H]4C[C@H](n5cc(-c6cnc7c(C8CCNCC8)cccc7n6)cn5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
KCYLHDGTVJOPAB-CFUPMNRXSA-N,O=C1CCC(N2C(=O)c3ccc(NCCC[C@H]4C[C@@H](n5cc(-c6cnc7cc(C8CCOCC8)ccc7n6)cn5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
MHBGJNAWQQETII-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCC4CC(n5cc(-c6cnc7cc(C8CCNCC8)ccc7n6)cn5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
YQDMUYPWRSQQEX-AYZHEMHUSA-N,Cc1nn([C@H]2C[C@@H](CCCNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)cc1-c1cnc2cc(N3CCN(C)CC3)ccc2n1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
NVCWSQNCTLBASR-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCC4CC(n5cc(-c6cnc7c(C8CCOCC8)cccc7n6)cn5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
NUCXHBREGZSNNA-CYVJKSBLSA-N,CN1CCC(c2cccc3nc(-c4cnn([C@H]5C[C@H](CCCNc6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)C5)c4)cnc23)CC1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
UWBYXODLFGMQRQ-OXNBDGMLSA-N,O=C1CCC(N2C(=O)c3ccc(NCCC[C@H]4C[C@@H](n5cc(-c6cnc7cc(N8CCNCC8)ccc7n6)cn5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
SITAQPNAQTWQPS-XEMOTPFLSA-N,CN1CCN(c2ccnc(-c3cnn([C@H]4C[C@H](CNc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)c3)n2)CC1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
QKLZHQSLBQLXBO-UHFFFAOYSA-N,CN1CCN(c2ccnc(-c3cnn(C4CC(CCCNc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)c3)n2)CC1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
OPYHCDDJTVABGC-VWBHJOLTSA-N,Cc1nn([C@H]2C[C@@H](CCCNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)cc1-c1cnc2cc(N3CCOCC3)ccc2n1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
MHBGJNAWQQETII-KDDNTLDISA-N,O=C1CCC(N2C(=O)c3ccc(NCCC[C@H]4C[C@H](n5cc(-c6cnc7cc(C8CCNCC8)ccc7n6)cn5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
KCYLHDGTVJOPAB-KDDNTLDISA-N,O=C1CCC(N2C(=O)c3ccc(NCCC[C@H]4C[C@H](n5cc(-c6cnc7cc(C8CCOCC8)ccc7n6)cn5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
XMOQXFVNMCQECH-UHFFFAOYSA-N,Cc1nn(C2CC(CCCNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)cc1-c1cnc2c(C3CCN(C)CC3)cccc2n1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
RGUDMVQITMNJQT-UHFFFAOYSA-N,Cc1nn(C2CC(CCCNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)cc1-c1cnc2c(N3CCN(C)CC3)cccc2n1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
KNJSDIVNUSMCEE-FFGLONOLSA-N,O=C1CCC(N2C(=O)c3ccc(NC[C@H]4C[C@H](n5cc(N6CCCCC6)c(C6CC6)n5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
BMKNTDYKHVIRBT-FJHWNGQUSA-N,O=C1CCC(N2C(=O)c3ccc(NCCC[C@H]4C[C@H](n5cc(-c6cccc(C7CC7)n6)cn5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
LMSUHBWJGUWTOD-JRNRERIHSA-N,Cc1ccc(-c2cnn([C@H]3C[C@H](CCCNc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)c2)nc1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
LZIASWSAMLOTLD-GWNKNXIMSA-N,O=C1CCC(N2C(=O)c3ccc(NC[C@H]4C[C@@H](n5cc(-c6cccc(N[C@H]7CC[C@@H](O)CC7)n6)c(C6CC6)n5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
SRUYKCDYDRCNMN-SUBVVYJRSA-N,Cc1cccc(-c2cn([C@H]3C[C@H](CNc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)nc2C(F)F)n1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
FNTPBEUNQBHLJM-KJJYBEIGSA-N,O=C1CCC(N2C(=O)c3ccc(NCCC[C@H]4C[C@H](n5cc(-c6ccc(Cl)cn6)cn5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
IILXZGYRDBIOTJ-XZTDTORKSA-N,O=C1CCC(N2C(=O)c3ccc(NC[C@H]4C[C@H](n5nc(C6CC6)c6ccccc65)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
GJTYFDUSCCMVDZ-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCC4CC(n5cc(-c6cccc(NC7CCOCC7)n6)c(C6CC6)n5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
FZGIMHYZUXKNKW-BBJQKGHDSA-N,CN1CCN(c2cccc(-c3cn([C@H]4C[C@H](CNc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)nc3C3CC3)n2)CC1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
TXLSZHAEWYSSHY-SUBVVYJRSA-N,Cc1cccc(-c2cn([C@H]3C[C@H](CNc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)nc2C(F)(F)F)n1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
GYGNIFRZQORPDQ-HJOAWVTASA-N,O=C1CCC(N2C(=O)c3ccc(NC[C@H]4C[C@H](n5cc(N6CCOCC6)c(C6CC6)n5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
SXZRVOKPZDTNPT-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCC4CC(n5cc(N6CCOCC6)cn5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
VKEQHIVBPDLFJF-UHFFFAOYSA-N,CN1CCN(c2nccc(-c3cnn(C4CC(CCCNc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)c3)n2)CC1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
OLXWFQYKNXDNKK-UHFFFAOYSA-N,CN1CCC(c2cnn(C3CC(CCCNc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)c2)CC1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
YYHNITOGUDLTJJ-VWBHJOLTSA-N,Cc1nn([C@H]2C[C@@H](CCCNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)cc1-c1cnc2cc(N3CCNCC3)ccc2n1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
MMDRBEUBFRMJMR-HXIHIWQDSA-N,O=C1CCC(N2C(=O)c3ccc(NCCC[C@H]4C[C@H](n5cc(C6CCOCC6)cn5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
GRMHDGOALAQNQV-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCC4CC(n5cc(-c6cnc7ccc(N8CCOCC8)cc7n6)c(C6CC6)n5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
FNDSYTKJGLHDTM-UHFFFAOYSA-N,CN1CCN(c2ccc3ncc(-c4cn(C5CC(CNc6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)C5)nc4C4CC4)nc3c2)CC1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
SXFCOZXJTKMQEX-UHFFFAOYSA-N,COc1ccc(-c2cnn(C3CC(CCCNc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)c2)nc1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
MOUNORBGCYRDME-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(CNC4CC(n5cc(-c6cnc7ccccc7n6)c(C6CC6)n5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
KELFDKBOFHOXNW-JAZIGOCYSA-N,CN1CCC(c2cn([C@H]3C[C@H](CNc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)nc2C2CC2)CC1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
KEOGMFRGEMLPDS-UHFFFAOYSA-N,CN1CCN(c2cn(C3CC(CNc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)nc2C2CC2)CC1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
CLQTVUCFXMRAQN-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCC4CC(n5cc(-c6ccccc6Cl)c(C6CC6)n5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
CEIWUXOKGQOHMQ-NNIRVXBTSA-N,O=C1CCC(N2C(=O)c3ccc(NC[C@H]4C[C@H](n5cc(-c6cccc(Cl)c6)c(C6CC6)n5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
DJDYIMFEHVQXEE-NNIRVXBTSA-N,O=C1CCC(N2C(=O)c3ccc(NC[C@H]4C[C@H](n5cc(-c6ccc(Cl)cc6)c(C6CC6)n5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
CRALZZLUPRAKMZ-HJOAWVTASA-N,O=C1CCC(N2C(=O)c3ccc(NC[C@H]4C[C@H](n5cc(N6CCNCC6)c(C6CC6)n5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
UJAWWILFJBUTGD-UHFFFAOYSA-N,CN1CCC(Nc2cccc(-c3cn(C4CC(CNc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)nc3C3CC3)n2)CC1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
MMRNGXFMHOJHGH-UHFFFAOYSA-N,CC(C)c1cccc(-c2cnn(C3CC(CCCNc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)c2)n1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
INDDGEMUDMZJNU-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCC4CC(n5cc(N6CCC(O)CC6)c(C6CC6)n5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
SDCIYZYJTKGTOL-POGIQINHSA-N,O=C1CCC(N2C(=O)c3ccc(NCCC[C@H]4C[C@H](n5cc(-c6cccc(N7CCC7)n6)cn5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
UBUSYXJKSWFSEK-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCCn4cc(-c5cnc6ccccc6n5)c(C5CC5)n4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
JLFUDGQPJGWUPQ-UHFFFAOYSA-N,Cc1cccc(-c2cn(C3CC(CNc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)nc2C)n1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
PVSLXXOYJXROQS-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCCCC(=O)N4CCC(n5cc(-c6cnc7cccc(C8=CCNCC8)c7n6)cn5)CC4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
JGRZAKOSOQEWIQ-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCCCC(=O)N4CCC(c5ccc6ccccc6n5)CC4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
MVEHXGXXMUTQOB-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCCCC(=O)N4CC=C(c5ccc6ccccc6n5)CC4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
WXRLLEJMGAADQF-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCCCC(=O)N4CCC(c5cnc6ccccc6n5)CC4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
IZHNQXWQEXOISH-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(CNC(=O)c4cccc(N5CCC(n6cc(-c7cnc8ccccc8n7)cn6)CC5)c4)ccc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
BIFSCTKXGAUFOD-ROTXOPPQSA-N,O=C1CCC(N2C(=O)c3ccc(NC[C@H]4C[C@@H](n5nc(C6CC6)c6ncccc65)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
WJWUBRZRWNLSRK-ROTXOPPQSA-N,O=C1CCC(N2C(=O)c3ccc(NC[C@H]4C[C@@H](n5nc(C6CC6)c6ccncc65)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
WJWUBRZRWNLSRK-UNBKKOSXSA-N,O=C1CCC(N2C(=O)c3ccc(NC[C@H]4C[C@H](n5nc(C6CC6)c6ccncc65)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
APRHYDQXGNWNLV-ZOAVOYSBSA-N,CN1CCCC(c2cn([C@H]3C[C@H](CNc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)nc2C2CC2)C1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
LLNCIBLWYJOTOF-BVFBWVIESA-N,O=C1CCC(N2C(=O)c3ccc(NC[C@H]4C[C@H](n5cc(-c6cccc(OC7CC7)n6)c(C6CC6)n5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
YJVYDGPBOFULMH-UNBKKOSXSA-N,O=C1CCC(N2C(=O)c3ccc(NC[C@H]4C[C@H](n5nc(C6CC6)c6cccnc65)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
FTGRSZJSZMDIFZ-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(CCN4CC(n5cc(-c6cnc7ccccc7n6)c(C6CC6)n5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
KABLAMPUTLBMFP-JAZIGOCYSA-N,O=C1CCC(N2C(=O)c3ccc(NC[C@H]4C[C@H](n5cc(C6CCCCC6)c(C6CC6)n5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
WHVQSHMWRMOOOF-PGIICWOASA-N,O=C1CCC(N2C(=O)c3ccc(NC[C@H]4C[C@H](n5cc(-c6ncccc6C6CC6)c(C6CC6)n5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
ZNJCGICALBEONF-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCC4CC(n5cc(-c6cccc(C7CC7)n6)c(C6CC6)n5)C4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
DUTZWLVZQJDYTN-YHMAVIRVSA-N,Cn1cccc(-c2cn([C@H]3C[C@H](CNc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)nc2C2CC2)c1=O,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
XFCZSCARYFQNFB-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCCCCn4cc(-c5ccccc5)cn4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
KZPBABDSHTVELL-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(NC(=O)Cc4cccc(N5CCC(n6cc(-c7cnc8ccccc8n7)cn6)CC5)c4)ccc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
UKLGNAXBZIJZOY-FFGLONOLSA-N,COc1cccnc1-c1cnn([C@H]2C[C@H](CCCNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)c1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
DZHCPPBSUPVQFN-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(OCCCCCC(=O)N4CCC(n5cc(-c6cnc7ccccc7n6)cn5)CC4)ccc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
WNUAUUGTYFSBME-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(OCCCN4CCC(n5cc(-c6cnc7ccccc7n6)cn5)CC4)ccc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
OQSMNKJYUSMFKZ-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCCCC(=O)N4CCC(c5ccc(Cl)cc5)CC4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
CGOSTRCSHPPBAF-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCCCC(=O)N4CCC(c5cccc(Cl)c5)CC4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
BGDQCQADSQRPQT-UHFFFAOYSA-N,Cc1ccc(C2CCN(C(=O)CCCCCNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)cc1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
INLWHPBVPOZVKK-UHFFFAOYSA-N,Cc1cccc(C2CCN(C(=O)CCCCCNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)c1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
PIANGYXNIJZFBS-UHFFFAOYSA-N,Cc1ccccc1C1CCN(C(=O)CCCCCNc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
XQVAJNQUKLICGA-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCCCC(=O)N4CCC(c5ccccc5Cl)CC4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
KSSXFLAEXIJXBU-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(OCCC(=O)N4CCC(n5cc(-c6cnc7ccccc7n6)cn5)CC4)ccc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
IUYBUBWOGFKDLY-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(OCCCCC(=O)N4CCC(n5cc(-c6cnc7ccccc7n6)cn5)CC4)ccc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
PFFMCIPIBSHBRJ-UHFFFAOYSA-N,O=C(Cc1cccc(N2CCN(c3ccccn3)CC2)c1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
CZEUMEMFHLZXRP-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCCCC(=O)N4CCC(c5nccs5)CC4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
WNHHTCOSCARPIW-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCCCC(=O)N4CCC(c5cnc6ccccc6c5)CC4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
NZYPWNCDAMQILK-UHFFFAOYSA-N,Cc1cccc2nc(-c3cnn(CCCCCCNc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)c3)cnc12,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
PHGXLIZOTHKPEP-UHFFFAOYSA-N,Cc1cccc2ncc(-c3cnn(CCCCCCNc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)c3)nc12,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
MZRSWFBICGMXJS-UHFFFAOYSA-N,Cc1nn(CCCCCCNc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)c(C)c1-c1cnc2ccccc2n1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
ZUSXEENHVDDODK-UHFFFAOYSA-N,O=C1CCC(N2Cc3c(CNC(=O)c4cccc(N5CCC(n6cc(-c7cnc8ccccc8n7)cn6)CC5)c4)cccc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
OTPRVTYYRPAZPF-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCc4cc(N5CCC(c6ccccc6)CC5)ccc4F)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
CDEMIZFTGIEGMD-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCc4cccc(N5CCC(c6ccccc6)CC5)c4F)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
CSZDWHPGZUXSCM-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCc4ccc(F)c(N5CCC(c6ccccc6)CC5)c4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
PBQRJKBHPNEBLN-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccc(NCCCc4cc(F)cc(N5CCC(c6ccccc6)CC5)c4)cc3C2=O)C(=O)N1,,P15170,GSPT1,unknown,2,binding_evidence,mgdb,False,nan,False,1,pu_primary
