compound_inchi_key,canonical_isomeric_smiles,canonical_smiles,stereo_status,source_dataset,source_record_id,ligand_source_id,e3_uniprot,e3_gene_symbol,target_uniprot,target_gene_symbol,moa_type,endpoint_tier,endpoint_category,assay_type,mutation_flag,mutation_detail,diagnostic_only,is_family_level,has_pdb_structure,pdb_id,dc50,dmax,mapping_assumption_flag,in_both_datasets
RLNSJXOVOFCZPN-NQCKCMOBSA-N,C[C@@H]1CCN1C(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccc(N4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(N4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6350,MG-6350,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
RNXZTFXPRNZPTQ-YILUXTAHSA-N,C[C@H]1CCN1C(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)c3ccc(OC4CCN(C5C=C6C(=O)N(C7CCC(=O)NC7=O)C(=O)C6=CC5)CC4)cc3)n[nH]2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)c3ccc(OC4CCN(C5C=C6C(=O)N(C7CCC(=O)NC7=O)C(=O)C6=CC5)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6351,MG-6351,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
PXVXEOMBCCNOAX-IAGZEPQKSA-N,CC(C)NC(=O)O[C@@H]1CC[C@@H](c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)c(F)c3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)c(F)c3)n[nH]2)C1,defined,mgdb,MG-6341,MG-6341,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 RBM39 ternary complex formation assay,False,,True,False,False,,,,nan,False
QPMTUBIXRAIZHX-IIGLAQEISA-N,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc([C@@H]7CC[C@@H](OC(=O)N8CCOCC89CC9)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc(C7CCC(OC(=O)N8CCOCC89CC9)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6342,MG-6342,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
XXSGMHWAYUOULK-NOUBFSLESA-N,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc([C@H]7CC[C@@H](OC(=O)N8CCCC8)C7)n[nH]6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc(C7CCC(OC(=O)N8CCCC8)C7)n[nH]6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6343,MG-6343,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
LXLJKNBIEKKPKZ-IPVIFZNSSA-N,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc([C@H]7CC[C@@H](OC(=O)N8CCC8)C7)n[nH]6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc(C7CCC(OC(=O)N8CCC8)C7)n[nH]6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6344,MG-6344,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
OVRZBQDJTIOCOT-MEBWXTIISA-N,CC(C)NC(=O)O[C@@H]1CC[C@@H](c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3Cl)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3Cl)n[nH]2)C1,defined,mgdb,MG-6345,MG-6345,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
QZEQHUCDNZMWSX-SBCDTZFISA-N,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc([C@H]7CC[C@@H](OC(=O)N8CCC89CCC9)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc(C7CCC(OC(=O)N8CCC89CCC9)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6336,MG-6336,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
LDMAXHBNSUGJBK-IAGZEPQKSA-N,CC(C)NC(=O)O[C@@H]1CC[C@@H](c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)c(Cl)c3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)c(Cl)c3)n[nH]2)C1,defined,mgdb,MG-6337,MG-6337,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
BKLBHORPNOIJOP-SVCPQJFISA-N,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc([C@@H]7CC[C@@H](OC(=O)N8CC9(COC9)C8)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc(C7CCC(OC(=O)N8CC9(COC9)C8)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6338,MG-6338,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
FLSOVRBMPLPKIA-QSQXPTTMSA-N,C[C@@H]1CCN1C(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)Cc3ccc(CN4CCN(c5cc6c(cc5F)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCN(c5cc6c(cc5F)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6339,MG-6339,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
SKBNLJCBNFIXSZ-IMEZMCTCSA-N,C[C@H]1CCN1C(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3F)n[nH]2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3F)n[nH]2)C1,defined,mgdb,MG-6340,MG-6340,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
LHOLDDWYQNPIDK-ANAGSNMRSA-N,C[C@H]1CCCN1C(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,CC1CCCN1C(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6330,MG-6330,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,CellTiter-Glo Assay,False,,True,False,False,,,,nan,False
GFVXACXHEJHADJ-SVCPQJFISA-N,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc([C@@H]7CC[C@@H](OC(=O)N8CCC89COC9)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc(C7CCC(OC(=O)N8CCC89COC9)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6331,MG-6331,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
SWLBDKVPJCTNTF-IIGLAQEISA-N,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc([C@@H]7CC[C@@H](OC(=O)N8CCCC89CC9)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc(C7CCC(OC(=O)N8CCCC89CC9)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6332,MG-6332,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
ZGOVCSMXNIUIJG-KIDZUEACSA-N,C[C@@H]1CCN1C(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)CC3CCCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C3)[nH]n2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)CC3CCCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C3)[nH]n2)C1,defined,mgdb,MG-6333,MG-6333,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
IZRNJCPUUHUATK-NOUBFSLESA-N,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc([C@H]7CC[C@@H](OC(=O)N8CC9(CC9)C8)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc(C7CCC(OC(=O)N8CC9(CC9)C8)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6334,MG-6334,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
OGUFEBUJAMCKER-IIGLAQEISA-N,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc([C@@H]7CC[C@@H](OC(=O)N8CC9(CCC9)C8)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc(C7CCC(OC(=O)N8CC9(CCC9)C8)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6335,MG-6335,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
ORLCZCCZRAKTSI-BALSXDAGSA-N,C[C@@H]1COCCN1C(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,CC1COCCN1C(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6325,MG-6325,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 RBM39 ternary complex formation assay,False,,True,False,False,,,,nan,False
LHOLDDWYQNPIDK-BALSXDAGSA-N,C[C@@H]1CCCN1C(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,CC1CCCN1C(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6326,MG-6326,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
ORLCZCCZRAKTSI-ANAGSNMRSA-N,C[C@H]1COCCN1C(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,CC1COCCN1C(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6327,MG-6327,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
SNWVDVWXKWXSHI-XBPHSWBYSA-N,C[C@@H]1CCCCN1C(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,CC1CCCCN1C(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6328,MG-6328,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
DCMZYWJLONGHSB-QQZSOOAFSA-N,C[C@H]1CCN1C(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)c3ccc(C4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)c3ccc(C4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6320,MG-6320,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
DCMZYWJLONGHSB-YYAQCFAISA-N,C[C@@H]1CCN1C(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)c3ccc(C4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)c3ccc(C4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6321,MG-6321,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
UCMYNXVIPZWADM-FDNDVJRSSA-N,C[C@H]1CCN1C(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3cc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)on3)[nH]n2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)Cc3cc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)on3)[nH]n2)C1,defined,mgdb,MG-6322,MG-6322,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
VJPAJLIHPDHBJM-WXVDYJTNSA-N,C[C@@H]1CCN1C(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)[C@H]3CC[C@H](CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)n[nH]2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)C3CCC(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)n[nH]2)C1,defined,mgdb,MG-6323,MG-6323,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
OURHLPCRZMFUJP-SFQJLVKKSA-N,C[C@@H]1CN(C(=O)O[C@@H]2CC[C@H](c3cc(NC(=O)Cc4ccc(CN5CCN(C6=CC7C(=O)N(C8CCC(=O)NC8=O)C(=O)C7C=C6)CC5)cc4)n[nH]3)C2)C[C@H](C)O1,CC1CN(C(=O)OC2CCC(c3cc(NC(=O)Cc4ccc(CN5CCN(C6=CC7C(=O)N(C8CCC(=O)NC8=O)C(=O)C7C=C6)CC5)cc4)n[nH]3)C2)CC(C)O1,defined,mgdb,MG-6324,MG-6324,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
CPYZNHYHZMGKRH-YNZWGJHSSA-N,C[C@@H]1CCN1C(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)c3ccc(N4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)c3ccc(N4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6314,MG-6314,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,CellTiter-Glo Assay,False,,True,False,False,,,,nan,False
BMKFGKYNBBKGAA-JRMBDLRJSA-N,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc([C@@H]7CC[C@H](OC(=O)N8CCC(F)(F)C8)C7)n[nH]6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc(C7CCC(OC(=O)N8CCC(F)(F)C8)C7)n[nH]6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6315,MG-6315,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
CPYZNHYHZMGKRH-GWFYEBIFSA-N,C[C@@H]1CCN1C(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)c3ccc(N4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)c3ccc(N4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6317,MG-6317,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
BMKFGKYNBBKGAA-OVUTVDGPSA-N,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc([C@@H]7CC[C@@H](OC(=O)N8CCC(F)(F)C8)C7)n[nH]6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc(C7CCC(OC(=O)N8CCC(F)(F)C8)C7)n[nH]6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6318,MG-6318,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
CPYZNHYHZMGKRH-CLUQDEOBSA-N,C[C@H]1CCN1C(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)c3ccc(N4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)c3ccc(N4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6319,MG-6319,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
HUZAZBFLVUNKHV-BFXLZVMPSA-N,C[C@@H]1CCN1C(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)c3ccc(C4CCN(CC5CCN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CC4)cc3)n[nH]2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)c3ccc(C4CCN(CC5CCN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6309,MG-6309,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 RBM39 ternary complex formation assay,False,,True,False,False,,,,nan,False
VUJULRCVIASVJS-JFPQUTRXSA-N,CC(C)NC(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)c3ccc(N4CCC(CN5CCCN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CC4)cc3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)c3ccc(N4CCC(CN5CCCN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6310,MG-6310,,,Q66K64,DCAF15,unknown,3,cellular_phenotype,DCAF15 displacement assay,False,,True,False,False,,,,nan,False
CPTAGFOUNSUWNT-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3cccc(NCc4cccc(C(=O)NC5CCCC(F)C5)c4)c3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3cccc(NCc4cccc(C(=O)NC5CCCC(F)C5)c4)c3C2=O)C(=O)N1,undefined,mgdb,MG-4766,MG-4766,,,P15170,GSPT1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,False
YHTVUWGUMCNXLZ-UHFFFAOYSA-N,COC1CCCC(NC(=O)c2cccc(CNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)c2)C1,COC1CCCC(NC(=O)c2cccc(CNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)c2)C1,undefined,mgdb,MG-4767,MG-4767,,,P15170,GSPT1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,False
IVOZJPFDDODZBK-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3cccc(NCc4cccc(C(=O)NC5CCCC(F)(F)C5)c4)c3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3cccc(NCc4cccc(C(=O)NC5CCCC(F)(F)C5)c4)c3C2=O)C(=O)N1,undefined,mgdb,MG-4768,MG-4768,,,P15170,GSPT1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,False
DNIPBFVIBSBQBV-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3cccc(NCc4cccc(C(=O)NC5CCC(c6ccccc6)CC5)c4)c3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3cccc(NCc4cccc(C(=O)NC5CCC(c6ccccc6)CC5)c4)c3C2=O)C(=O)N1,undefined,mgdb,MG-4769,MG-4769,,,P15170,GSPT1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,False
XLHJNTPUYCBCBE-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3cccc(NCCCCC(=O)NC4CCC(c5nc6ccccc6[nH]5)CC4)c3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3cccc(NCCCCC(=O)NC4CCC(c5nc6ccccc6[nH]5)CC4)c3C2=O)C(=O)N1,undefined,mgdb,MG-4770,MG-4770,,,P15170,GSPT1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,False
HXTTWHIEILZCCM-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3cccc(NCCCCC(=O)NC4CCC(C5=NC6C=CN=CC6N5)CC4)c3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3cccc(NCCCCC(=O)NC4CCC(C5=NC6C=CN=CC6N5)CC4)c3C2=O)C(=O)N1,undefined,mgdb,MG-4771,MG-4771,,,P15170,GSPT1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,False
XZYMOZRILGXNRQ-UHFFFAOYSA-N,Cn1c(C2CCC(CNC3CC(CNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)CC2)nc2ccncc21,Cn1c(C2CCC(CNC3CC(CNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)CC2)nc2ccncc21,undefined,mgdb,MG-4772,MG-4772,,,P15170,GSPT1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,False
GHBJYSFCUOHJGM-UHFFFAOYSA-N,Cn1c(C2CCC(NC(=O)CCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)nc2ccncc21,Cn1c(C2CCC(NC(=O)CCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)nc2ccncc21,undefined,mgdb,MG-4773,MG-4773,,,P15170,GSPT1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,False
UJHDIFAYRHNOJG-UHFFFAOYSA-N,Cn1c(C2CC(NC(=O)c3cccc(CNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)c3)C2)nc2ccncc21,Cn1c(C2CC(NC(=O)c3cccc(CNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)c3)C2)nc2ccncc21,undefined,mgdb,MG-4774,MG-4774,,,P15170,GSPT1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,False
VDWYJLXTCZENAQ-UHFFFAOYSA-N,Cn1c(C2CCC(NC(=O)C3CC(CNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)CC2)nc2ccncc21,Cn1c(C2CCC(NC(=O)C3CC(CNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)CC2)nc2ccncc21,undefined,mgdb,MG-4775,MG-4775,,,P15170,GSPT1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,False
TXODDQIBGUJBMK-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3cccc(NCc4cccc(C(=O)NC5CCC(c6cc7ccccc7[nH]6)CC5)c4)c3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3cccc(NCc4cccc(C(=O)NC5CCC(c6cc7ccccc7[nH]6)CC5)c4)c3C2=O)C(=O)N1,undefined,mgdb,MG-4776,MG-4776,,,P15170,GSPT1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,nan,False
